"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1870501355363897469","Sat Dec 21 16:07:30 +0000 2024","0","WTB WTS JUAL BELI APP PREMIUM NETFLIX HBO GO BSTATION VIU CANVA DISNEY ALIGHT MOTION VIDIO LOKLOK YOUTUBE WETV PICSART CHAT GPT VISION+ CAPCUT YOUKU PRIME VIDEO IQIYI SCRIBD order to ▷ https://t.co/ywGY2O0YH6 (fsr) t. #zonauang #zonajajan pagii malam minggu 112 https://t.co/9K7pP1jonR","1870501355363897469","https://pbs.twimg.com/media/GfVbA5gaYAA1NSO.jpg","","en","","0","0","0","https://x.com/ehbusiet/status/1870501355363897469","758026694288633856","ehbusiet"
"1870501246488236117","Sat Dec 21 16:07:04 +0000 2024","0","Sajen Malam Minggu https://t.co/KPL0aH4Q0O","1870501246488236117","https://pbs.twimg.com/media/GfVa9_3bgAA0nZo.jpg","","in","Magelang Utara, Indonesia","0","0","0","https://x.com/sWinWi137/status/1870501246488236117","1048057386169118721","sWinWi137"
"1870501227458691144","Sat Dec 21 16:06:59 +0000 2024","0","Selamat malam minggu Jangan lupa mampir ke kede kami https://t.co/MNelsHIbPS","1870501227458691144","https://pbs.twimg.com/ext_tw_video_thumb/1870501115265163265/pu/img/EpxQ6ofmpqN91S88.jpg","","in","Kota Medan, Sumatera Utara","0","0","0","https://x.com/callme_syahh1/status/1870501227458691144","1426194597403713543","callme_syahh1"
"1870501168822251747","Sat Dec 21 16:06:45 +0000 2024","3","Malam minggu malming arhan jepang ready vcs info akun bokep malam https://t.co/MLIpDb6DUf","1870501168822251747","https://pbs.twimg.com/amplify_video_thumb/1774135086449065984/img/KIi6poTGs5xcHUG8.jpg","","in","","0","0","2","https://x.com/JamesEllis25555/status/1870501168822251747","1806037014485291008","JamesEllis25555"
"1870501054678450335","Sat Dec 21 16:06:18 +0000 2024","0","Di tes dulu sebelum nikah https://t.co/4OEdGUny60 https://t.co/39oRBFN6r5 https://t.co/2o8aYKSxTv https://t.co/hrnrxZqqRn https://t.co/eEPsLpJGRw https://t.co/tBIHXDtwMc https://t.co/3NpNaMestO Bonus https://t.co/NiQ5zbTs73 Malam Minggu #viral #DoodStream #TimnasDay https://t.co/S2mqSXMm4A","1870501054678450335","https://pbs.twimg.com/media/GfVayuWbUAAjVlB.jpg","","in","","0","0","0","https://x.com/blaikmamba/status/1870501054678450335","3262919868","blaikmamba"
"1870501050870030342","Sat Dec 21 16:06:17 +0000 2024","0","makin kesini malem minggu sama aja kaya malam biasanya","1870501050870030342","","","in","","0","0","0","https://x.com/mhrniprstya/status/1870501050870030342","1274543370652672000","mhrniprstya"
"1870486201310064770","Sat Dec 21 16:06:15 +0000 2024","0","@orenjayluv Itu shift malam? Smpe sekarang kah?? Wkwk lg riweuh dg kegiatan akhir th 2 minggu jd sdg inactive di sosmed","1870501044284948986","","orenjayluv","in","Fate+ 240817","0","0","0","https://x.com/tysmhoon/status/1870501044284948986","1726567648937512960","tysmhoon"
"1870500760309674331","Sat Dec 21 16:06:10 +0000 2024","0","@ohmy_beautybank Malam minggu hujan rintik2 Notice aku dong cantik","1870501019920257414","","ohmy_beautybank","in","화양연화","0","0","0","https://x.com/happyvirustae/status/1870501019920257414","1378918322025029634","happyvirustae"
"1870500094208016876","Sat Dec 21 16:06:02 +0000 2024","0","@_ontheshore_ setuju padahal malam minggu yah","1870500990371373199","","_ontheshore_","in","Nishiru Mayu.","0","0","0","https://x.com/aaddify/status/1870500990371373199","2465808955","aaddify"
"1791160736493994218","Sat Dec 21 16:06:02 +0000 2024","0","@S_GraciaJKT48 Malam cici capt! @S_GraciaJKT48 Met bobo ya besok hari minggu semoga bisa digunakan untuk quality time bareng keluarga utk melepas penat ","1870500989280870569","","AisyahNashihah","in","","0","0","0","https://x.com/AisyahNashihah/status/1870500989280870569","1282476143266824192","AisyahNashihah"
