"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1868967966995628048","Tue Dec 17 11:28:05 +0000 2024","0","@trashyhonky I heard rumbles of thunder ","1868981488148267234","","trashyhonky","en","Sydney, Australia","0","0","0","https://x.com/D_Rose_XO/status/1868981488148267234","283992663","D_Rose_XO"
"1868981485203866102","Tue Dec 17 11:28:04 +0000 2024","0","Kawu-a kuru saa-a ⎐بٱث▬اند▬بودى⎐ ⊵pflc⊴ ⎐شي▬ان⎐ ⊵artm15⊴ ⎐تُو▬يوُ⎐ ⊵p6⊴ ⎐تُيموُ⎐ ⊵Teu21⊴ Vgg","1868981485203866102","","","und","Bulgaria","0","0","0","https://x.com/DanielleWi3060/status/1868981485203866102","1745233065545191424","DanielleWi3060"
"1868981472436404397","Tue Dec 17 11:28:01 +0000 2024","0","بنفيكا الفتح لايبزيج ليفربول بوافيستا ڪۆد خضم مباشر ▬مذر▬كىر▬مذركىر▬ ← AWBZS","1868981472436404397","","","ckb","Germany","0","0","0","https://x.com/DanielleGu86512/status/1868981472436404397","1756550443541422080","DanielleGu86512"
"1868956627090784608","Tue Dec 17 11:28:00 +0000 2024","0","@breadluvpham DANIELLE NEW OMEGA AMBASSADOR #DANIELLExOMEGA #DANIELLE @omegawatches","1868981467097030998","","breadluvpham","it","","0","0","0","https://x.com/mitto3383260288/status/1868981467097030998","1832259082545459202","mitto3383260288"
"1868966919589728454","Tue Dec 17 11:28:00 +0000 2024","0","@anatolium Sincères condoléances","1868981466954420412","","anatolium","fr","","0","0","0","https://x.com/DanielleVi50986/status/1868981466954420412","1762153304547618816","DanielleVi50986"
"1868957338482491490","Tue Dec 17 11:27:59 +0000 2024","0","@dittorit @omegawatches DANIELLE NEW OMEGA AMBASSADOR #DANIELLExOMEGA #DANIELLE @omegawatches","1868981461422162242","","dittorit","it","","0","0","0","https://x.com/hannisplantpen/status/1868981461422162242","1142918834086694913","hannisplantpen"
"1868956918045388841","Tue Dec 17 11:27:58 +0000 2024","0","@NaverDanielle @omegawatches @NewJeans_ADOR DANIELLE NEW OMEGA AMBASSADOR #DANIELLExOMEGA #DANIELLE @omegawatches","1868981459224309895","","NaverDanielle","it","","0","0","0","https://x.com/pampam_cherry/status/1868981459224309895","1806948838743363584","pampam_cherry"
"1868981453117440169","Tue Dec 17 11:27:57 +0000 2024","0","ريال مدريد فورتونا سيتارد ألميري سيتي خيتافي ستراسبورغ ڪۆد خضم مباشر ▬تُيموُ▬ ← acs678251","1868981453117440169","","","ar","Panama","0","0","0","https://x.com/DanielleFi50941/status/1868981453117440169","1749263321818177536","DanielleFi50941"
"1868981435371286904","Tue Dec 17 11:27:52 +0000 2024","0","ليغانيس ليتشي ساوثهامبتون ڪۆد خضم مباشر ▬إيهٮرب▬ ← CNU3074","1868981435371286904","","","ar","Congo - Brazzaville","0","0","0","https://x.com/DanielleEd65099/status/1868981435371286904","1754652389427040257","DanielleEd65099"
"1868981433118998977","Tue Dec 17 11:27:52 +0000 2024","0","شتوتغارت مايوركا ناسيونال سبورتينغ لشبونة ڪۆد خضم مباشر ⎐ٺوٺ⎐ ⊵BFF8⊴","1868981433118998977","","","ar","","0","0","0","https://x.com/DanielleS11/status/1868981433118998977","535604639","DanielleS11"
